,Pre-pandemic Date,"B.C.

Number of ED visits, pre-pandemic",Post-pandemic Date,"B.C.

Number of ED visits, pandemic period",PRE_MIN_TEMPERATURE,PRE_MEAN_TEMPERATURE,PRE_MAX_TEMPERATURE,PRE_TOTAL_SNOW,PRE_TOTAL_RAIN,PRE_TOTAL_PRECIPITATION,PRE_HEATING_DEGREE_DAYS,PRE_COOLING_DEGREE_DAYS,POST_MIN_TEMPERATURE,POST_MEAN_TEMPERATURE,POST_MAX_TEMPERATURE,POST_TOTAL_SNOW,POST_TOTAL_RAIN,POST_TOTAL_PRECIPITATION,POST_HEATING_DEGREE_DAYS,POST_COOLING_DEGREE_DAYS
327,2019-09-22,"4,626",2020-09-22,"4,115",10.09764150943396,13.319230769230767,16.555450236966823,0.0,6.619811320754717,7.049189189189189,4.680769230769231,0.0,8.671495327102804,13.61173708920188,18.566355140186914,0.0,8.835714285714285,5.641752577319588,4.4018779342723,0.0136150234741784
328,2019-09-23,"4,674",2020-09-23,"3,877",8.831944444444444,11.566046511627906,14.31705069124424,0.0,6.876576576576576,5.58586387434555,6.433953488372093,0.0,10.489302325581397,13.448130841121497,16.376744186046512,0.0,21.771929824561404,20.047715736040608,4.55607476635514,0.0042056074766355
329,2019-09-24,"4,484",2020-09-24,"3,871",8.867298578199053,13.0933014354067,17.279047619047617,0.0,0.8504587155963304,0.8917582417582418,4.911483253588517,0.0047846889952153,9.73073394495413,12.944907407407406,16.14953703703704,0.0,18.534513274336284,14.9765306122449,5.055092592592593,0.0
330,2019-09-25,"4,341",2020-09-25,"4,049",6.890909090909092,10.833502538071064,14.778787878787876,0.0458715596330275,11.764864864864863,8.62122905027933,7.166497461928934,0.0,8.741121495327102,11.95,15.166190476190476,0.0,6.889523809523809,9.41005291005291,6.05,0.0
331,2019-09-26,"4,429",2020-09-26,"3,706",7.775829383886256,11.50095238095238,15.231279620853082,0.0414414414414414,1.5554545454545454,3.477956989247312,6.4990476190476185,0.0,7.232850241545893,10.88439024390244,14.518048780487804,0.0,3.988118811881188,3.655434782608696,7.1156097560975615,0.0
332,2019-09-27,"4,232",2020-09-27,"3,950",4.942924528301887,8.701932367149759,12.429951690821255,0.1439252336448598,3.017757009345795,3.086187845303868,9.29806763285024,0.0,6.16439024390244,10.829901960784314,15.53062200956938,0.0,7.011320754716982,4.970588235294118,7.170098039215686,0.0
333,2019-09-28,"4,414",2020-09-28,"4,298",4.244954128440367,8.391705069124423,12.527649769585253,0.0091743119266055,0.2555555555555556,0.4893617021276595,9.608294930875577,0.0,8.097652582159624,13.176666666666666,18.256666666666668,0.0,2.943636363636364,2.9401041666666665,4.823333333333333,0.0
334,2019-09-29,"4,544",2020-09-29,"4,201",3.8057971014492753,7.986274509803922,12.17224880382775,0.0574074074074074,0.3009345794392523,0.2197802197802197,10.013725490196078,0.0,8.203301886792453,14.46350710900474,20.72488262910798,0.0,0.2964285714285714,0.3938461538461538,3.609004739336493,0.0725118483412322
335,2019-09-30,"4,777",2020-09-30,"4,133",2.0161290322580645,7.65852534562212,13.272018348623854,0.0,0.0818181818181818,0.0768817204301075,10.34147465437788,0.0,8.555140186915887,14.388207547169811,20.191037735849054,0.0,0.6907407407407408,0.6209424083769634,3.687264150943396,0.0754716981132075
336,2019-10-01,"4,464",2020-10-01,"4,029",2.78675799086758,8.198623853211009,13.605045871559634,0.0,0.6348214285714285,0.7931216931216931,9.80137614678899,0.0,9.578280542986429,14.245205479452054,18.896347031963472,0.0,0.0548672566371681,0.0797979797979798,3.763013698630137,0.0082191780821917
337,2019-10-02,"4,436",2020-10-02,"4,162",5.165454545454546,8.973972602739726,12.762100456621004,0.0,3.6894736842105273,2.84559585492228,9.026027397260274,0.0,8.591387559808611,14.472058823529412,20.380487804878047,0.0,0.6504761904761904,0.3972972972972973,3.554901960784314,0.0269607843137254
338,2019-10-03,"4,432",2020-10-03,"4,043",6.47945205479452,9.408796296296297,12.269444444444444,0.0,4.01981981981982,3.413612565445026,8.591203703703703,0.0,8.682380952380953,13.790909090909093,18.87464114832536,0.0,0.6096153846153846,0.5363157894736842,4.209090909090909,0.0
339,2019-10-04,"4,269",2020-10-04,"3,954",5.546788990825688,8.885116279069766,12.194907407407406,0.0,3.231132075471698,2.7558510638297875,9.114883720930234,0.0,9.523584905660377,13.17345971563981,16.94,0.0,3.275,2.1216494845360825,4.828909952606635,0.0023696682464454
340,2019-10-05,"4,364",2020-10-05,"4,413",5.575,9.878571428571428,14.172857142857143,0.0,0.35,0.592896174863388,8.121428571428572,0.0,9.05601851851852,13.404205607476635,17.750697674418603,0.0,4.048181818181818,4.247422680412371,4.600934579439253,0.0051401869158878
341,2019-10-06,"4,431",2020-10-06,"4,212",4.0,8.653623188405797,13.338388625592415,0.1471698113207547,9.022429906542056,5.958918918918919,9.346376811594205,0.0,9.105633802816902,13.664788732394364,18.230841121495327,0.0,0.3117117117117117,0.5445595854922279,4.377934272300469,0.0427230046948356
342,2019-10-07,"4,767",2020-10-07,"4,157",5.608755760368664,9.339252336448595,13.01813953488372,0.4205357142857143,6.575438596491228,7.63421052631579,8.660747663551403,0.0,8.18287037037037,12.702803738317757,17.178139534883723,0.0,1.048181818181818,0.7766839378238343,5.324766355140187,0.0275700934579439
343,2019-10-08,"4,363",2020-10-08,"4,006",1.808256880733945,5.361290322580645,8.982191780821918,0.3844827586206896,1.0155172413793103,1.4364583333333334,12.638709677419357,0.0,8.789622641509434,12.01866028708134,15.264928909952609,0.0,5.639285714285714,3.822513089005236,5.989473684210526,0.008133971291866
344,2019-10-09,"4,260",2020-10-09,"3,973",-1.662443438914027,3.470909090909091,8.610454545454544,0.0,0.0175438596491228,0.0335078534031413,14.52909090909091,0.0,8.813023255813953,11.33732057416268,13.857416267942584,0.0,24.03,19.417989417989418,6.662679425837321,0.0
345,2019-10-10,"4,354",2020-10-10,"3,862",-1.963677130044843,3.947945205479453,9.832272727272729,0.0,0.2946428571428571,0.1829787234042553,14.052054794520547,0.0,7.11090047393365,10.067464114832536,13.03904761904762,0.0373831775700934,6.501869158878505,8.705882352941176,7.932535885167464,0.0
346,2019-10-11,"4,442",2020-10-11,"3,571",-0.1354838709677419,5.571698113207548,11.233488372093024,0.0,2.593457943925233,2.310695187165776,12.428301886792454,0.0,4.690430622009569,7.789371980676329,10.938942307692308,0.1471698113207547,13.724528301886792,11.749473684210528,10.210628019323671,0.0
347,2019-10-12,"4,331",2020-10-12,"3,772",2.6276190476190475,6.75933014354067,10.861428571428572,0.0192307692307692,1.0548076923076923,1.039344262295082,11.24066985645933,0.0,4.471770334928229,8.272330097087378,12.102870813397129,0.130188679245283,13.157009345794393,8.33,9.727669902912622,0.0
348,2019-10-13,"4,528",2020-10-13,"4,069",3.9304761904761913,7.195673076923077,10.439712918660287,0.0504854368932038,0.7300970873786408,0.8945054945054945,10.804326923076925,0.0,3.908219178082192,7.321198156682028,10.76559633027523,0.5634782608695652,6.332478632478632,8.562311557788945,10.678801843317974,0.0
349,2019-10-14,"4,440",2020-10-14,"3,879",2.8841346153846152,6.793719806763285,10.764150943396226,0.1028571428571428,3.200952380952381,3.066310160427808,11.206280193236712,0.0,3.945971563981043,7.915311004784689,11.879523809523809,0.0311926605504587,0.8590909090909091,1.0016129032258063,10.084688995215313,0.0
350,2019-10-15,"4,681",2020-10-15,"3,948",4.178703703703704,7.355348837209303,10.500930232558138,0.0298245614035087,12.321551724137931,10.16839378238342,10.644651162790698,0.0,2.740758293838862,6.579047619047619,10.413744075829385,0.6324324324324324,13.323008849557525,10.123560209424085,11.42095238095238,0.0
351,2019-10-16,"4,474",2020-10-16,"3,995",6.293243243243243,9.207692307692309,12.109954751131225,0.0017699115044247,14.595652173913043,13.158291457286431,8.792307692307691,0.0,5.218518518518518,8.385781990521327,11.507109004739336,0.2592592592592592,5.162962962962963,7.148677248677248,9.614218009478671,0.0
352,2019-10-17,"4,305",2020-10-17,"3,806",5.831390134529149,8.793212669683257,11.755203619909503,0.0383928571428571,11.175438596491228,10.197487437185927,9.206787330316743,0.0,4.075943396226415,6.610526315789473,9.12488038277512,0.3295238095238095,8.466666666666667,5.613756613756614,11.389473684210529,0.0
353,2019-10-18,"4,293",2020-10-18,"3,653",4.836574074074075,7.667298578199052,10.475829383886255,0.029126213592233,7.685576923076923,7.07860962566845,10.332701421800946,0.0,3.080193236714976,5.331067961165049,7.705188679245283,0.8733944954128441,3.859090909090909,5.617010309278351,12.668932038834951,0.0
354,2019-10-19,"4,355",2020-10-19,"4,214",3.235981308411215,6.501877934272301,9.78139534883721,0.0542056074766355,4.729245283018868,4.004787234042553,11.4981220657277,0.0,3.9357142857142855,6.735576923076923,9.546153846153846,0.3446428571428571,1.2333333333333334,1.833862433862434,11.264423076923077,0.0
355,2019-10-20,"4,411",2020-10-20,"3,835",3.0472477064220183,5.65925925925926,8.296803652968036,0.1247706422018348,10.44181818181818,8.496373056994818,12.34074074074074,0.0,2.7072115384615385,6.193236714975845,9.679425837320574,0.2071428571428571,1.4276785714285716,1.414438502673797,11.806763285024154,0.0
356,2019-10-21,"4,533",2020-10-21,"3,805",4.406306306306306,6.68,8.956818181818182,0.0778761061946902,17.045217391304348,15.50923076923077,11.32,0.0,1.6212264150943396,4.996208530805688,8.381990521327014,0.2607142857142857,0.2589285714285714,0.7571428571428571,13.003791469194312,0.0
357,2019-10-22,"4,392",2020-10-22,"3,761",4.953456221198157,8.686511627906976,12.40925925925926,0.0605504587155963,0.9880733944954128,1.2292553191489362,9.313488372093024,0.0,-0.6985781990521327,2.859808612440192,6.429186602870813,0.8375,4.50625,3.3952127659574467,15.14019138755981,0.0
358,2019-10-23,"4,338",2020-10-23,"3,761",2.469406392694064,6.660550458715596,10.823853211009174,0.0018018018018018,3.986363636363636,3.155208333333333,11.339449541284404,0.0,-0.4882926829268293,1.542079207920792,3.5668316831683167,2.22,4.8342857142857145,7.415555555555556,16.457920792079207,0.0
359,2019-10-24,"4,502",2020-10-24,"3,592",4.870454545454545,8.066666666666666,11.230909090909092,0.1926605504587156,8.560360360360361,7.664248704663213,9.933333333333334,0.0,-3.134123222748815,0.4061904761904761,3.9739336492891,0.0018691588785046,0.0579439252336448,0.0516129032258064,17.593809523809522,0.0
360,2019-10-25,"4,205",2020-10-25,"3,633",4.927314814814815,8.417535545023696,11.916037735849056,0.1631067961165048,2.375728155339805,4.433879781420765,9.582464454976304,0.0,-5.2606796116504855,-1.1151960784313726,3.082692307692308,0.8963636363636364,2.21,2.379891304347826,19.11519607843137,0.0
361,2019-10-26,"4,337",2020-10-26,"4,015",1.724882629107981,6.07345971563981,10.411374407582938,0.003883495145631,0.0446601941747572,0.0751351351351351,11.92654028436019,0.0,-1.490047393364929,2.221052631578947,5.923584905660377,0.211504424778761,5.550000000000001,4.653804347826087,15.778947368421054,0.0
362,2019-10-27,"4,442",2020-10-27,"3,566",-0.9407766990291264,3.85219512195122,8.67177033492823,0.0411214953271028,0.002803738317757,0.0391061452513966,14.14780487804878,0.0,1.9347417840375587,4.886792452830188,7.818396226415095,0.7380530973451328,6.340869565217392,5.943085106382979,13.11320754716981,0.0
363,2019-10-28,"4,731",2020-10-28,"3,804",-0.8981042654028436,3.4554502369668247,7.805660377358491,0.0872727272727272,0.0145454545454545,0.0925133689839572,14.544549763033176,0.0,4.001421800947867,6.417307692307692,8.772248803827752,0.143362831858407,5.213274336283186,5.044444444444444,11.582692307692309,0.0
364,2019-10-29,"4,157",2020-10-29,"3,842",-3.0718181818181822,1.7,6.492694063926941,0.0,0.0864864864864864,0.067379679144385,16.3,0.0,4.94368932038835,7.498039215686274,10.032843137254902,0.5459459459459459,11.153982300884955,8.633510638297873,10.501960784313724,0.0
365,2019-10-30,"4,215",2020-10-30,"3,788",-2.5821917808219177,2.1963302752293576,6.972018348623854,0.0194690265486725,0.3610619469026548,0.4117021276595745,15.80366972477064,0.0,3.355023923444976,6.884878048780489,10.444878048780486,0.2615384615384615,1.2740384615384617,2.9864864864864864,11.115121951219512,0.0
366,2019-10-31,"4,005",2020-10-31,"3,463",-0.3366515837104072,4.013302752293578,8.211711711711711,0.0017699115044247,0.1415929203539823,0.1592592592592592,13.986697247706422,0.0,0.825,4.969082125603864,9.094685990338164,0.0117647058823529,2.484313725490196,1.8924324324324329,13.030917874396136,0.0
367,2019-11-01,"4,353",2020-11-01,"3,895",-1.0351598173515983,3.6819905213270143,8.218396226415095,0.019047619047619,1.3876190476190475,1.6206703910614526,14.318009478672986,0.0,1.939423076923077,6.3478260869565215,10.773333333333332,0.3425925925925926,3.9453703703703695,2.858947368421053,11.652173913043478,0.0
368,2019-11-02,"4,264",2020-11-02,"4,106",1.8516431924882628,5.645754716981132,9.433644859813084,0.0169811320754716,1.040566037735849,1.4691891891891893,12.354245283018868,0.0,2.4414634146341463,6.773529411764706,11.0375,0.0899082568807339,20.53,13.624468085106384,11.226470588235292,0.0
369,2019-11-03,"4,640",2020-11-03,"3,826",2.3651162790697677,5.705164319248826,9.045833333333334,0.0660550458715596,1.230275229357798,1.5796791443850269,12.294835680751175,0.0,3.824644549763033,6.651442307692308,9.380382775119616,0.218348623853211,15.394594594594594,16.068947368421053,11.348557692307692,0.0
370,2019-11-04,"4,772",2020-11-04,"3,961",3.206422018348624,6.65324074074074,10.05787037037037,0.1381818181818181,0.3081818181818181,0.7540106951871658,11.34675925925926,0.0,4.934597156398104,8.363942307692309,11.799043062200957,0.2926605504587156,11.315315315315315,11.054871794871794,9.636057692307691,0.0
371,2019-11-05,"4,486",2020-11-05,"4,071",2.052995391705069,5.593953488372093,9.097674418604653,0.0709090909090909,0.1154545454545454,0.2166666666666666,12.406046511627908,0.0,3.38186046511628,6.9863207547169806,10.568055555555556,0.1893805309734513,1.7298245614035086,2.9833333333333334,11.01367924528302,0.0
372,2019-11-06,"4,372",2020-11-06,"3,937",0.1774193548387096,4.095833333333333,8.06221198156682,0.0530973451327433,0.5946902654867257,0.5792553191489362,13.904166666666669,0.0,-0.1240566037735848,3.387378640776699,6.889423076923077,0.0150943396226415,0.0575471698113207,0.0666666666666666,14.6126213592233,0.0
373,2019-11-07,"4,390",2020-11-07,"3,598",0.3023041474654378,4.186574074074074,8.083333333333334,0.0910714285714285,4.777678571428572,5.176470588235294,13.813425925925925,0.0,-1.355399061032864,2.05,5.474761904761905,0.0372549019607843,0.0362745098039215,0.0973262032085561,15.95,0.0
374,2019-11-08,"4,416",2020-11-08,"3,685",2.144549763033176,5.546829268292682,8.829756097560976,0.3161904761904762,3.795238095238095,3.436111111111111,12.453170731707315,0.0,-2.409047619047619,1.5746411483253586,5.631455399061033,0.2444444444444444,0.6314814814814815,0.5202072538860103,16.42535885167464,0.0
375,2019-11-09,"4,406",2020-11-09,"3,920",3.483568075117371,5.745754716981132,7.990610328638498,0.2568807339449541,2.868807339449541,2.7338709677419355,12.254245283018868,0.0,-2.872093023255814,0.2286384976525821,3.212442396313364,2.739823008849558,5.205263157894737,6.343589743589743,17.771361502347418,0.0
376,2019-11-10,"4,787",2020-11-10,"3,732",1.0847222222222224,4.270232558139535,7.474883720930232,0.0944444444444444,0.6601851851851852,0.6870967741935484,13.729767441860464,0.0,-1.7976190476190477,0.9305825242718446,3.653623188405797,0.3745283018867925,0.4590476190476191,1.4010695187165776,17.069417475728155,0.0
377,2019-11-11,"4,619",2020-11-11,"3,489",-0.3849765258215962,2.8410377358490564,6.096363636363637,1.48,9.358260869565218,8.086243386243385,15.158962264150942,0.0,-2.856872037914692,0.2425837320574163,3.3683962264150944,0.0429906542056074,2.089814814814815,1.318324607329843,17.757416267942585,0.0
378,2019-11-12,"4,777",2020-11-12,"3,686",2.3666666666666667,4.240807174887893,6.133183856502242,0.8593220338983051,2.778151260504202,5.15025641025641,13.759192825112107,0.0,-1.2769585253456222,1.1546296296296297,3.5811059907834104,2.9189655172413795,17.903389830508473,15.156281407035175,16.84537037037037,0.0
379,2019-11-13,"4,549",2020-11-13,"3,607",2.892272727272727,5.247945205479452,7.628636363636363,0.0,0.9035087719298246,0.8310880829015544,12.752054794520546,0.0,-0.1560747663551401,2.2956937799043065,4.684688995215312,2.1814814814814816,4.58256880733945,9.453157894736842,15.704306220095694,0.0
380,2019-11-14,"4,527",2020-11-14,"3,317",3.12152466367713,5.555454545454546,7.92909090909091,0.0584070796460177,9.668695652173914,6.519270833333334,12.444545454545455,0.0,-1.376923076923077,1.727536231884058,4.834299516908213,0.9904761904761904,7.643809523809524,6.070588235294118,16.27246376811594,0.0
381,2019-11-15,"4,554",2020-11-15,"3,496",3.704504504504504,6.326388888888889,8.840825688073394,0.3810344827586207,5.527350427350428,6.1796875,11.67361111111111,0.0,0.3278846153846154,3.372946859903382,6.420574162679427,0.5514018691588785,3.925925925925926,5.046315789473684,14.62705314009662,0.0
382,2019-11-16,"4,371",2020-11-16,"3,807",3.544954128440367,5.911627906976745,8.242857142857144,0.368141592920354,36.59107142857143,27.64550264550265,12.088372093023256,0.0,-0.3946188340807174,2.328828828828829,5.078923766816143,2.2256410256410253,16.838655462184875,15.473658536585363,15.67117117117117,0.0
383,2019-11-17,"4,596",2020-11-17,"3,709",5.105936073059361,7.854838709677419,10.593212669683258,0.0342342342342342,5.233928571428572,8.306806282722512,10.14516129032258,0.0,0.3939252336448598,3.791037735849057,7.201869158878505,1.6345132743362834,10.434782608695652,10.535051546391752,14.208962264150944,0.0
384,2019-11-18,"4,803",2020-11-18,"3,611",3.5847533632287,5.551121076233184,7.517857142857143,0.2457627118644068,6.014285714285714,4.687437185929648,12.448878923766816,0.0,0.8612903225806452,3.112676056338028,5.296713615023474,1.0955357142857145,7.942477876106195,8.080203045685279,14.887323943661972,0.0
385,2019-11-19,"4,448",2020-11-19,"3,586",2.2787610619469025,4.968468468468468,7.676576576576576,0.0491525423728813,0.6271186440677966,1.1683673469387754,13.031531531531533,0.0,-0.6752380952380953,2.05242718446602,4.704784688995215,0.3414414414414414,4.7,4.3414507772020725,15.94757281553398,0.0
386,2019-11-20,"4,198",2020-11-20,"3,592",-0.8031531531531532,2.914027149321267,6.685267857142857,0.0,0.2267241379310345,0.1782383419689119,15.085972850678733,0.0,-0.649047619047619,2.1312195121951216,4.873557692307693,0.2660377358490566,4.155140186915888,3.952380952380953,15.868780487804878,0.0
387,2019-11-21,"4,470",2020-11-21,"3,512",-1.0297777777777777,2.4747747747747746,5.991479820627802,0.0,2.0632478632478635,1.5310880829015543,15.525225225225224,0.0,-1.0932692307692309,1.993203883495145,5.106796116504855,0.3085714285714285,3.1733333333333333,2.7220430107526883,16.006796116504855,0.0
388,2019-11-22,"4,190",2020-11-22,"3,183",-0.5031531531531531,2.8142201834862384,6.1018264840182646,0.1210526315789473,7.978260869565218,6.697916666666667,15.185779816513762,0.0,-0.1779904306220096,2.0620192307692307,4.360849056603773,0.3178571428571429,5.036607142857143,3.890721649484536,15.93798076923077,0.0
389,2019-11-23,"4,159",2020-11-23,"3,809",1.9484162895927604,4.709722222222222,7.371889400921659,0.3513513513513513,11.37837837837838,11.255497382198952,13.290277777777776,0.0,-0.0714953271028037,2.252582159624413,4.597196261682242,0.503448275862069,6.838983050847458,5.541326530612245,15.747417840375586,0.0
390,2019-11-24,"4,441",2020-11-24,"3,583",1.4460093896713615,4.722169811320755,7.976255707762557,0.5801801801801802,2.2767857142857144,2.745026178010471,13.277830188679246,0.0,1.0462311557788944,3.20959595959596,5.370707070707071,1.3654545454545453,9.707142857142856,9.494117647058824,14.79040404040404,0.0
391,2019-11-25,"4,701",2020-11-25,"3,390",-1.4272321428571428,1.587837837837838,4.582432432432432,0.148695652173913,0.9939130434782608,1.52,16.41216216216216,0.0,-0.245933014354067,2.3466019417475725,4.97135922330097,0.1883495145631068,1.9723809523809523,1.903763440860215,15.653398058252426,0.0
392,2019-11-26,"4,384",2020-11-26,"3,390",-3.453333333333333,-0.7017857142857143,2.0484444444444443,0.0478632478632478,0.3508474576271186,0.5145833333333333,18.701785714285712,0.0,0.34375,3.0618357487922703,5.7942307692307695,0.3944444444444444,11.082727272727272,8.20904255319149,14.938164251207729,0.0
393,2019-11-27,"4,290",2020-11-27,"3,500",-4.0477678571428575,-1.3143497757847535,1.4627802690582958,0.0101694915254237,0.0067796610169491,0.0549738219895288,19.31434977578476,0.0,2.2562790697674417,4.459241706161137,6.652132701421801,0.7815533980582524,9.057692307692308,8.469072164948454,13.540758293838865,0.0
394,2019-11-28,"4,287",2020-11-28,"3,413",-6.720779220779221,-3.2837719298245616,0.1824561403508772,0.0,0.0,0.0321243523316062,21.28377192982456,0.0,-1.071904761904762,2.3966507177033494,5.880952380952381,0.4893203883495145,1.2941176470588236,1.528421052631579,15.60334928229665,0.0
395,2019-11-29,"4,130",2020-11-29,"3,410",-8.154222222222222,-4.326244343891402,-0.5085585585585585,0.0,0.0,0.0448648648648648,22.326244343891403,0.0,-0.8781990521327013,2.1177884615384617,5.139622641509433,0.4097087378640776,12.586538461538462,8.342708333333333,15.882211538461538,0.0
396,2019-11-30,"4,138",2020-11-30,"3,622",-7.929223744292237,-4.072018348623853,-0.1798165137614679,0.0275229357798165,0.0477064220183486,0.0988888888888888,22.072018348623853,0.0,0.1827102803738317,3.2597156398104263,6.220187793427231,0.5,1.3509433962264152,3.6845360824742266,14.740284360189571,0.0
397,2019-12-01,"4,215",2020-12-01,"3,510",-6.985972850678733,-3.336073059360731,0.3600896860986547,1.3698275862068967,1.2820512820512822,1.9534391534391533,21.33607305936073,0.0,-2.255188679245283,1.3985781990521329,5.045754716981132,0.4901960784313725,2.603921568627451,1.8920212765957447,16.60142180094787,0.0
398,2019-12-02,"4,716",2020-12-02,"3,510",-2.697345132743363,0.1339285714285714,2.940888888888889,1.0210084033613445,5.881666666666666,5.424102564102564,17.866071428571427,0.0,-2.689954337899544,1.096774193548387,4.86651376146789,0.0,1.0392523364485982,0.7061224489795919,16.903225806451612,0.0
399,2019-12-03,"4,457",2020-12-03,"3,474",0.1074561403508772,2.758590308370044,5.4,0.7131147540983607,6.881451612903225,7.058706467661692,15.241409691629956,0.0,-2.052112676056338,1.4259433962264152,4.877464788732395,0.0737864077669902,2.507692307692308,1.7484210526315789,16.574056603773585,0.0
400,2019-12-04,"4,476",2020-12-04,"3,512",-0.6174887892376681,1.984862385321101,4.624770642201835,0.1103448275862069,0.7863247863247863,1.8787234042553191,16.0151376146789,0.0,-0.3507042253521127,3.0813397129186604,6.480382775119618,0.2083333333333333,3.486458333333333,2.722950819672131,14.91866028708134,0.0
401,2019-12-05,"4,360",2020-12-05,"3,416",-2.6838565022421523,-0.1076923076923076,2.4910714285714284,0.7293103448275862,2.074358974358974,1.8237113402061853,18.107692307692307,0.0,0.0400966183574879,3.206341463414634,6.344390243902438,0.2061855670103092,2.7195876288659795,2.133695652173913,14.793658536585363,0.0
402,2019-12-06,"4,579",2020-12-06,"3,388",-0.6868181818181818,1.3672811059907837,3.418433179723502,0.7646017699115045,7.08421052631579,6.3138297872340425,16.632718894009216,0.0,0.6786407766990292,3.698039215686274,6.673557692307692,0.1544554455445544,15.512745098039217,9.632978723404255,14.301960784313724,0.0
403,2019-12-07,"4,457",2020-12-07,"3,672",0.19,2.0337899543378994,3.884018264840183,0.3663716814159292,1.7575221238938052,2.591534391534392,15.9662100456621,0.0,2.3810185185185184,4.595813953488372,6.805581395348837,0.3943396226415094,18.785185185185185,15.273096446700508,13.404186046511628,0.0
404,2019-12-08,"4,626",2020-12-08,"3,429",-1.839090909090909,0.7674311926605505,3.4628959276018096,0.1298245614035088,0.1652173913043478,0.2531578947368421,17.232568807339447,0.0,2.8695852534562216,4.7227906976744185,6.557674418604652,0.2803738317757009,6.36697247706422,8.422,13.27720930232558,0.0
405,2019-12-09,"4,859",2020-12-09,"3,536",-3.273423423423423,-0.4986425339366516,2.293665158371041,0.0280701754385964,0.148695652173913,0.1492146596858638,18.49864253393665,0.0,1.191588785046729,3.287619047619048,5.407109004739337,0.1175438596491228,1.1008695652173912,1.7056122448979592,14.712380952380952,0.0
406,2019-12-10,"4,599",2020-12-10,"3,423",-2.4915929203539826,-0.0905829596412556,2.347085201793722,0.5620689655172414,2.5855932203389838,2.415025906735752,18.090582959641253,0.0,-0.1826291079812206,1.7075471698113207,3.5985915492957745,0.3621621621621622,2.358181818181818,1.8776041666666667,16.29245283018868,0.0
407,2019-12-11,"4,532",2020-12-11,"3,528",-0.5182222222222223,1.495022624434389,3.396846846846847,1.4741379310344829,11.3,9.59025641025641,16.50497737556561,0.0,-1.1582938388625592,0.8360576923076923,2.8660287081339715,0.2192660550458715,0.8926605504587156,1.5595744680851062,17.163942307692306,0.0
408,2019-12-12,"4,402",2020-12-12,"3,453",0.4624999999999999,2.3609865470852016,4.213716814159292,1.365,8.881967213114754,9.770558375634517,15.639013452914796,0.0,-2.7683962264150943,-0.3114832535885168,2.1752380952380954,0.087037037037037,1.1157407407407407,0.7193717277486912,18.31148325358852,0.0
409,2019-12-13,"4,561",2020-12-13,"3,294",-0.4330357142857143,1.425,3.333484162895928,0.3473684210526316,2.266371681415929,2.344736842105263,16.575,0.0,-2.443661971830986,-0.4990476190476191,1.505607476635514,0.5561403508771929,6.373043478260869,5.4417085427135685,18.49904761904762,0.0
410,2019-12-14,"4,318",2020-12-14,"3,698",-1.3474654377880184,0.5768518518518518,2.51712962962963,0.563963963963964,0.5627272727272727,1.0596774193548386,17.423148148148147,0.0,-1.3566820276497695,0.7757009345794392,2.911627906976744,1.1452991452991452,6.057983193277311,4.894554455445545,17.22429906542056,0.0
411,2019-12-15,"4,641",2020-12-15,"3,455",-3.6160550458715592,-0.8631336405529955,1.9495454545454545,0.2814159292035398,2.272566371681416,1.8534031413612568,18.863133640552995,0.0,-0.0073732718894009,2.0395348837209304,4.094444444444444,1.4379310344827585,7.01864406779661,7.8635,15.96046511627907,0.0
412,2019-12-16,"4,797",2020-12-16,"3,530",-3.681363636363636,-0.718348623853211,2.2369863013698628,2.284873949579832,8.052066115702479,8.223560209424084,18.71834862385321,0.0,0.95662100456621,2.737209302325581,4.506046511627907,1.5655172413793104,11.727966101694916,10.232663316582917,15.26279069767442,0.0
413,2019-12-17,"4,619",2020-12-17,"3,684",0.0206278026905829,2.4438914027149323,4.800900900900901,0.9271186440677966,10.3425,10.484615384615385,15.556108597285068,0.0,0.4680555555555555,2.6682242990654204,4.896744186046512,0.7451327433628319,7.119999999999999,6.338693467336684,15.33177570093458,0.0
414,2019-12-18,"4,454",2020-12-18,"3,647",0.6132743362831858,2.399103139013453,4.143555555555555,1.370940170940171,9.673109243697478,9.277157360406092,15.600896860986548,0.0,1.0869767441860465,3.2645933014354065,5.425714285714286,0.9157407407407409,14.381651376146788,14.040721649484537,14.735406698564592,0.0
415,2019-12-19,"4,440",2020-12-19,"3,291",-0.5465753424657533,1.5680555555555555,3.662672811059908,3.042857142857143,13.81578947368421,14.245549738219896,16.431944444444444,0.0,0.7613526570048309,3.4137254901960783,6.108823529411765,1.3048543689320389,13.231067961165047,12.24255319148936,14.58627450980392,0.0
416,2019-12-20,"4,554",2020-12-20,"3,355",0.0930232558139534,2.04622641509434,3.950704225352113,2.44375,11.24070796460177,13.111052631578946,15.95377358490566,0.0,1.203883495145631,3.9064039408866993,6.667149758454106,0.8787037037037038,5.905555555555556,4.7546875,14.0935960591133,0.0
417,2019-12-21,"4,476",2020-12-21,"3,512",-0.0345622119815668,1.6111627906976742,3.2627906976744185,0.5709090909090909,5.051818181818183,5.940106951871657,16.388837209302324,0.0,-0.8943661971830986,1.124644549763033,3.1783018867924526,6.7,6.28141592920354,13.37263157894737,16.875355450236967,0.0
