,Date,Number_Visits,Province,MIN_TEMPERATURE,MEAN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_SNOW,TOTAL_RAIN,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,is_holiday,holiday_name,British Columbia Day,Canada Day,Christmas Day,Family Day,Good Friday,Labour Day,New Year's Day,Remembrance Day,Thanksgiving Day,Victoria Day,normal day,is_weekend,Quarter,Population at end of quarter,"Age at time of death_Age at time of death, 0 to 44 years_x","Age at time of death_Age at time of death, 45 to 64 years_x","Age at time of death_Age at time of death, 65 to 84 years_x","Age at time of death_Age at time of death, 85 years and over_x","Age at time of death_Age at time of death, 0 to 44 years male","Age at time of death_Age at time of death, 45 to 64 years male","Age at time of death_Age at time of death, 65 to 84 years male","Age at time of death_Age at time of death, 85 years and over male","Age at time of death_Age at time of death, 0 to 44 years_y","Age at time of death_Age at time of death, 45 to 64 years_y","Age at time of death_Age at time of death, 65 to 84 years_y","Age at time of death_Age at time of death, 85 years and over_y","Age at time of death_Age at time of death, 0 to 44 years female","Age at time of death_Age at time of death, 45 to 64 years female","Age at time of death_Age at time of death, 65 to 84 years female","Age at time of death_Age at time of death, 85 years and over female"
1094,2020-05-28,"13,432",ON,13.720625000000002,18.355625,22.957407407407405,0.0,6.825454545454545,6.197777777777778,1.6774999999999998,2.033125,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,80.0,190.0,545.0,320.0,1,1,1,1,40.0,115.0,370.0,485.0
1095,2020-05-29,"13,359",ON,10.038414634146342,14.706172839506172,19.44723926380368,0.0,6.618181818181818,5.658695652173913,4.061728395061729,0.7679012345679012,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,80.0,190.0,545.0,320.0,1,1,1,1,40.0,115.0,370.0,485.0
1096,2020-05-30,"12,601",ON,5.201829268292683,10.00670731707317,14.806666666666668,0.0,1.719298245614035,1.887857142857143,7.99329268292683,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,14752374,1,1,1,1,80.0,190.0,545.0,320.0,1,1,1,1,40.0,115.0,370.0,485.0
1097,2020-05-31,"12,254",ON,3.5552147239263805,9.374691358024691,15.233939393939393,0.0,0.4862068965517241,0.4971223021582733,8.625308641975309,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,14752374,1,1,1,1,80.0,190.0,545.0,320.0,1,1,1,1,40.0,115.0,370.0,485.0
1098,2020-06-01,"14,383",ON,5.236363636363636,12.521818181818182,19.777844311377248,0.0,1.3016666666666663,1.497163120567376,5.52,0.0418181818181818,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,80.0,200.0,520.0,300.0,1,1,1,1,45.0,115.0,420.0,465.0
1099,2020-06-02,"13,670",ON,10.192682926829267,15.774846625766871,21.270731707317072,0.0,2.908620689655172,2.713475177304965,2.826993865030675,0.601840490797546,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,80.0,200.0,520.0,300.0,1,1,1,1,45.0,115.0,420.0,465.0
1100,2020-06-03,"13,548",ON,10.7,16.414024390243902,22.12242424242424,0.0,1.193220338983051,1.2758865248226952,2.385975609756098,0.7999999999999999,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,80.0,200.0,520.0,300.0,1,1,1,1,45.0,115.0,420.0,465.0
1101,2020-06-04,"13,930",ON,10.050625,16.949375,23.8275,0.0,0.043103448275862,0.2903703703703704,2.120625,1.0699999999999998,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,80.0,200.0,520.0,300.0,1,1,1,1,45.0,115.0,420.0,465.0
1102,2020-06-05,"13,873",ON,10.6179012345679,17.040372670807454,23.42716049382716,0.0,2.4892857142857143,1.9289855072463769,2.503105590062112,1.5434782608695652,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,80.0,200.0,520.0,300.0,1,1,1,1,45.0,115.0,420.0,465.0
1103,2020-06-06,"12,862",ON,9.405521472392635,14.688819875776398,19.999382716049382,0.0,1.5607142857142855,0.7971014492753623,3.9670807453416153,0.6559006211180124,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,14752374,1,1,1,1,80.0,200.0,520.0,300.0,1,1,1,1,45.0,115.0,420.0,465.0
1104,2020-06-07,"12,890",ON,7.420858895705521,12.40674846625767,17.46826347305389,0.0,1.8915254237288133,2.2900709219858157,5.604294478527607,0.011042944785276,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,14752374,1,1,1,1,80.0,200.0,520.0,300.0,1,1,1,1,45.0,115.0,420.0,465.0
1105,2020-06-08,"15,095",ON,7.721686746987951,14.35843373493976,20.96526946107784,0.0,2.8728813559322037,3.3085106382978724,3.7132530120481926,0.0716867469879518,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,95.0,185.0,505.0,285.0,1,1,1,1,35.0,130.0,350.0,400.0
1106,2020-06-09,"14,153",ON,11.440993788819876,17.886335403726708,24.32716049382716,0.0,4.66842105263158,4.533576642335767,2.104968944099378,1.991304347826087,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,95.0,185.0,505.0,285.0,1,1,1,1,35.0,130.0,350.0,400.0
1107,2020-06-10,"13,797",ON,12.943037974683543,18.540127388535037,24.112025316455696,0.0,16.043396226415094,17.798473282442746,2.6439490445859875,3.184076433121019,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,95.0,185.0,505.0,285.0,1,1,1,1,35.0,130.0,350.0,400.0
1108,2020-06-11,"13,672",ON,10.0375,13.95375,17.796273291925466,0.1491525423728813,1.2051724137931037,2.341007194244604,4.72125,0.675,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,95.0,185.0,505.0,285.0,1,1,1,1,35.0,130.0,350.0,400.0
1109,2020-06-12,"13,968",ON,6.10125786163522,11.044936708860758,15.985534591194968,0.0,0.2178571428571428,0.3430656934306569,6.977848101265823,0.0227848101265822,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,95.0,185.0,505.0,285.0,1,1,1,1,35.0,130.0,350.0,400.0
1110,2020-06-13,"13,011",ON,4.116875,11.036875,17.93,0.0,0.0111111111111111,0.0401459854014598,6.984999999999999,0.021875,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,14752374,1,1,1,1,95.0,185.0,505.0,285.0,1,1,1,1,35.0,130.0,350.0,400.0
1111,2020-06-14,"13,003",ON,5.047798742138365,12.647169811320754,20.2075,0.0,0.0,0.0154411764705882,5.3528301886792455,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,14752374,1,1,1,1,95.0,185.0,505.0,285.0,1,1,1,1,35.0,130.0,350.0,400.0
1112,2020-06-15,"15,236",ON,7.289308176100629,14.944025157232703,22.553125,0.0,0.0428571428571428,0.0595588235294117,3.2735849056603774,0.2176100628930817,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,80.0,180.0,445.0,285.0,1,1,1,1,35.0,135.0,395.0,425.0
1113,2020-06-16,"14,265",ON,9.58,17.53375,25.45679012345679,0.0,0.4982758620689655,0.6744525547445256,1.49125,1.025,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,80.0,180.0,445.0,285.0,1,1,1,1,35.0,135.0,395.0,425.0
1114,2020-06-17,"14,289",ON,11.763522012578616,19.79622641509434,27.78,0.0,0.2406779661016949,1.463768115942029,0.5522012578616352,2.3484276729559745,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,80.0,180.0,445.0,285.0,1,1,1,1,35.0,135.0,395.0,425.0
1115,2020-06-18,"14,367",ON,12.43456790123457,19.935185185185187,27.412883435582824,0.0,0.6305084745762712,2.1215827338129496,0.6074074074074074,2.5425925925925923,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,80.0,180.0,445.0,285.0,1,1,1,1,35.0,135.0,395.0,425.0
1116,2020-06-19,"14,371",ON,13.75521472392638,20.31552795031056,26.872049689440992,0.0,1.2127272727272729,1.0397058823529413,0.9062111801242236,3.221739130434783,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,80.0,180.0,445.0,285.0,1,1,1,1,35.0,135.0,395.0,425.0
1117,2020-06-20,"13,410",ON,13.988198757763977,20.501242236024844,26.991304347826087,0.0,0.9648148148148148,1.1079710144927537,0.8279503105590063,3.329192546583851,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,14752374,1,1,1,1,80.0,180.0,445.0,285.0,1,1,1,1,35.0,135.0,395.0,425.0
1118,2020-06-21,"13,334",ON,14.980981595092024,20.754601226993863,26.550909090909087,0.0,2.096363636363636,2.8050359712230213,1.005521472392638,3.760122699386503,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,14752374,1,1,1,1,80.0,180.0,445.0,285.0,1,1,1,1,35.0,135.0,395.0,425.0
1119,2020-06-22,"16,861",ON,15.353703703703705,20.438271604938272,25.51411042944785,0.0,2.494545454545454,1.8934306569343065,1.1,3.538271604938272,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,75.0,165.0,490.0,325.0,1,1,1,1,40.0,120.0,360.0,400.0
1120,2020-06-23,"15,222",ON,15.04709677419355,19.45354838709677,23.88917197452229,0.0,11.689830508474577,11.592028985507246,1.1709677419354838,2.624516129032258,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,75.0,165.0,490.0,325.0,1,1,1,1,40.0,120.0,360.0,400.0
1121,2020-06-24,"15,100",ON,12.170322580645164,16.289677419354838,20.376129032258067,0.0,1.968421052631579,3.1715328467153285,2.106451612903226,0.3961290322580645,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,75.0,165.0,490.0,325.0,1,1,1,1,40.0,120.0,360.0,400.0
1122,2020-06-25,"15,185",ON,11.123566878980892,17.695541401273886,24.229113924050637,0.0,0.4949152542372881,0.4014285714285714,1.0356687898089172,0.7312101910828025,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,75.0,165.0,490.0,325.0,1,1,1,1,40.0,120.0,360.0,400.0
1123,2020-06-26,"15,380",ON,12.601234567901235,19.30372670807453,25.98633540372671,0.0,4.970909090909091,3.717391304347826,0.6149068322981367,1.9186335403726704,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,75.0,165.0,490.0,325.0,1,1,1,1,40.0,120.0,360.0,400.0
1124,2020-06-27,"14,272",ON,15.0,20.45375,25.88375,0.0,3.867272727272727,4.123741007194245,0.375625,2.829375,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,14752374,1,1,1,1,75.0,165.0,490.0,325.0,1,1,1,1,40.0,120.0,360.0,400.0
1125,2020-06-28,"14,227",ON,14.494193548387097,21.05677419354839,27.55732484076433,0.0,1.2345454545454546,0.7345323741007195,0.1664516129032258,3.223225806451613,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,14752374,1,1,1,1,75.0,165.0,490.0,325.0,1,1,1,1,40.0,120.0,360.0,400.0
1126,2020-06-29,"16,560",ON,14.764556962025315,21.479113924050637,28.1440251572327,0.0,0.5327272727272727,0.4441176470588235,0.1082278481012658,3.5873417721518983,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,75.0,180.0,475.0,315.0,1,1,1,1,50.0,125.0,365.0,445.0
1127,2020-06-30,"15,410",ON,16.042857142857144,22.036875,28.00186335403727,0.0,0.1333333333333333,0.4330882352941176,0.1087499999999999,4.145625,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,14752374,1,1,1,1,75.0,180.0,475.0,315.0,1,1,1,1,50.0,125.0,365.0,445.0
1128,2020-07-01,"13,902",ON,16.063522012578616,22.77672955974843,29.473125,0.0,0.1566037735849056,0.6859259259259259,0.1484276729559748,4.925157232704403,1,Canada Day,0,1,0,0,0,0,0,0,0,0,0,0,3,14761811,1,1,1,1,75.0,180.0,475.0,315.0,1,1,1,1,50.0,125.0,365.0,445.0
1129,2020-07-02,"16,031",ON,17.138853503184716,23.83566878980892,30.51645569620253,0.0,0.7592592592592593,0.5785185185185184,0.1318471337579617,5.967515923566879,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,3,14761811,1,1,1,1,75.0,180.0,475.0,315.0,1,1,1,1,50.0,125.0,365.0,445.0
1130,2020-07-03,"15,501",ON,17.214375,23.68544303797469,30.10822784810127,0.0,0.0823529411764705,0.8015151515151515,0.1215189873417721,5.806962025316456,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,3,14761811,1,1,1,1,75.0,180.0,475.0,315.0,1,1,1,1,50.0,125.0,365.0,445.0
1131,2020-07-04,"14,631",ON,15.546875,22.258125,28.956521739130437,0.0,0.7037735849056603,0.9155555555555556,0.284375,4.5425,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,3,14761811,1,1,1,1,75.0,180.0,475.0,315.0,1,1,1,1,50.0,125.0,365.0,445.0
1132,2020-07-05,"14,933",ON,14.55679012345679,21.905555555555555,29.225766871165646,0.0,1.075,0.9517985611510792,0.2154320987654321,4.120987654320988,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,3,14761811,1,1,1,1,75.0,180.0,475.0,315.0,1,1,1,1,50.0,125.0,365.0,445.0
1133,2020-04-06,"2,455",BC,-1.8655813953488367,4.439906103286385,10.692990654205609,0.0,0.1186915887850467,0.1846153846153846,13.560093896713616,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,30.0,70.0,195.0,130.0,1,1,1,1,15.0,40.0,150.0,190.0
1134,2020-04-07,"2,336",BC,0.7869767441860465,5.948356807511737,11.092558139534884,0.0462962962962962,0.0037037037037037,0.0919354838709677,12.051643192488262,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,30.0,70.0,195.0,130.0,1,1,1,1,15.0,40.0,150.0,190.0
1135,2020-04-08,"2,403",BC,-1.0037383177570094,5.939719626168224,12.831944444444444,0.0091743119266055,1.0477064220183487,0.9897297297297296,12.060280373831777,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,30.0,70.0,195.0,130.0,1,1,1,1,15.0,40.0,150.0,190.0
1136,2020-04-09,"2,527",BC,1.4217592592592594,8.066190476190476,14.63952380952381,0.0349514563106796,0.5368932038834952,0.8685082872928178,9.933809523809524,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,30.0,70.0,195.0,130.0,1,1,1,1,15.0,40.0,150.0,190.0
1137,2020-04-10,"2,521",BC,2.425837320574163,8.085990338164251,13.747619047619049,0.0,0.2257425742574257,0.2561111111111111,9.914009661835747,0.0,1,Good Friday,0,0,0,0,1,0,0,0,0,0,0,0,2,5169535,1,1,1,1,30.0,70.0,195.0,130.0,1,1,1,1,15.0,40.0,150.0,190.0
1138,2020-04-11,"2,486",BC,1.3326923076923076,6.46201923076923,11.563981042654028,0.0215686274509803,0.0607843137254901,0.2288888888888888,11.537980769230767,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5169535,1,1,1,1,30.0,70.0,195.0,130.0,1,1,1,1,15.0,40.0,150.0,190.0
1139,2020-04-12,"2,424",BC,-1.8113744075829383,5.1119047619047615,12.018483412322276,0.0,0.0,0.0748603351955307,12.888095238095238,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5169535,1,1,1,1,30.0,70.0,195.0,130.0,1,1,1,1,15.0,40.0,150.0,190.0
1140,2020-04-13,"2,504",BC,-1.4104761904761904,5.891826923076923,13.21933962264151,0.019047619047619,0.3504761904761904,0.2972375690607735,12.108173076923077,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,25.0,70.0,210.0,150.0,1,1,1,1,15.0,40.0,130.0,170.0
1141,2020-04-14,"2,557",BC,3.3813084112149534,8.632547169811321,13.8561320754717,0.0,0.6728971962616822,0.8572972972972973,9.36745283018868,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,25.0,70.0,210.0,150.0,1,1,1,1,15.0,40.0,130.0,170.0
1142,2020-04-15,"2,461",BC,2.988837209302326,9.129767441860466,15.269907407407407,0.0,0.0448598130841121,0.125268817204301,8.870232558139534,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,25.0,70.0,210.0,150.0,1,1,1,1,15.0,40.0,130.0,170.0
1143,2020-04-16,"2,732",BC,1.424413145539906,8.887735849056604,16.379342723004697,0.0,0.1611650485436893,0.1394444444444444,9.112264150943396,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,25.0,70.0,210.0,150.0,1,1,1,1,15.0,40.0,130.0,170.0
1144,2020-04-17,"2,748",BC,3.476168224299065,8.618009478672986,13.656398104265405,0.0,0.7903846153846155,0.7285714285714285,9.381990521327014,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,25.0,70.0,210.0,150.0,1,1,1,1,15.0,40.0,130.0,170.0
1145,2020-04-18,"2,697",BC,4.452884615384615,9.84,15.20341463414634,0.0,0.1061855670103092,0.1693181818181818,8.16,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5169535,1,1,1,1,25.0,70.0,210.0,150.0,1,1,1,1,15.0,40.0,130.0,170.0
1146,2020-04-19,"2,548",BC,3.787745098039216,9.759803921568627,15.76904761904762,0.0019417475728155,0.1326923076923077,0.1153846153846153,8.240196078431373,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5169535,1,1,1,1,25.0,70.0,210.0,150.0,1,1,1,1,15.0,40.0,130.0,170.0
1147,2020-04-20,"2,926",BC,3.3647887323943664,10.040845070422534,16.695813953488372,0.0,0.1651376146788991,0.1472826086956521,7.959154929577465,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,30.0,95.0,185.0,140.0,1,1,1,1,15.0,35.0,115.0,155.0
1148,2020-04-21,"2,904",BC,5.161643835616439,9.880275229357798,14.578899082568809,0.0,3.558181818181818,2.315873015873016,8.119724770642202,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,30.0,95.0,185.0,140.0,1,1,1,1,15.0,35.0,115.0,155.0
1149,2020-04-22,"2,877",BC,5.64147465437788,9.382488479262673,13.09447004608295,0.0,4.881818181818182,4.371957671957672,8.617511520737327,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,30.0,95.0,185.0,140.0,1,1,1,1,15.0,35.0,115.0,155.0
1150,2020-04-23,"2,955",BC,5.291743119266054,9.761926605504586,14.211467889908256,0.0,0.7612612612612613,0.7671957671957672,8.238073394495414,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,30.0,95.0,185.0,140.0,1,1,1,1,15.0,35.0,115.0,155.0
1151,2020-04-24,"3,123",BC,3.344075829383886,8.929807692307692,14.41826923076923,0.0094339622641509,4.586792452830188,2.8384615384615386,9.070192307692308,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,30.0,95.0,185.0,140.0,1,1,1,1,15.0,35.0,115.0,155.0
1152,2020-04-25,"2,985",BC,5.695673076923077,9.356521739130434,13.021153846153847,0.0640776699029126,4.695145631067962,5.059340659340659,8.643478260869566,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5169535,1,1,1,1,30.0,95.0,185.0,140.0,1,1,1,1,15.0,35.0,115.0,155.0
1153,2020-04-26,"2,934",BC,3.887142857142857,8.202415458937198,12.533809523809524,0.1028571428571428,7.94622641509434,5.997282608695652,9.797584541062802,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5169535,1,1,1,1,30.0,95.0,185.0,140.0,1,1,1,1,15.0,35.0,115.0,155.0
1154,2020-04-27,"3,258",BC,4.873732718894009,9.124537037037037,13.324770642201836,0.0,3.05625,3.2649214659685866,8.875462962962963,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,20.0,95.0,185.0,115.0,1,1,1,1,10.0,35.0,115.0,175.0
1155,2020-04-28,"3,139",BC,3.451834862385321,8.023255813953488,12.531162790697673,0.009009009009009,3.538938053097345,2.823157894736842,9.976744186046512,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,20.0,95.0,185.0,115.0,1,1,1,1,10.0,35.0,115.0,175.0
1156,2020-04-29,"3,214",BC,4.771770334928229,9.148076923076925,13.515789473684212,0.0,5.773684210526316,4.511891891891892,8.851923076923077,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,20.0,95.0,185.0,115.0,1,1,1,1,10.0,35.0,115.0,175.0
1157,2020-04-30,"3,199",BC,5.789952153110048,10.067942583732057,14.35095238095238,0.0,1.4289719626168225,2.028804347826087,7.932057416267942,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,20.0,95.0,185.0,115.0,1,1,1,1,10.0,35.0,115.0,175.0
1158,2020-05-01,"3,343",BC,3.791588785046729,9.870142180094788,15.91611374407583,0.0,2.0226415094339623,1.413440860215054,8.129857819905213,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,20.0,95.0,185.0,115.0,1,1,1,1,10.0,35.0,115.0,175.0
1159,2020-05-02,"3,123",BC,4.867307692307692,10.070531400966184,15.26328502415459,0.0194174757281553,10.224271844660194,7.836216216216217,7.929468599033817,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5169535,1,1,1,1,20.0,95.0,185.0,115.0,1,1,1,1,10.0,35.0,115.0,175.0
1160,2020-05-03,"3,075",BC,4.583732057416268,8.557487922705315,12.553333333333333,0.0188679245283018,2.880188679245283,2.778835978835979,9.442512077294683,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5169535,1,1,1,1,20.0,95.0,185.0,115.0,1,1,1,1,10.0,35.0,115.0,175.0
1161,2020-05-04,"3,361",BC,2.392523364485981,8.534285714285714,14.635849056603774,0.0925925925925925,1.9623853211009172,1.614210526315789,9.465714285714286,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,40.0,80.0,200.0,110.0,1,1,1,1,5.0,45.0,135.0,150.0
1162,2020-05-05,"3,361",BC,4.254285714285714,10.835436893203884,17.388461538461538,0.0095238095238095,2.739622641509434,2.037967914438503,7.164563106796117,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,40.0,80.0,200.0,110.0,1,1,1,1,5.0,45.0,135.0,150.0
1163,2020-05-06,"3,289",BC,5.839130434782609,9.711219512195122,13.587864077669902,0.0,2.299056603773585,2.713586956521739,8.288780487804878,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,40.0,80.0,200.0,110.0,1,1,1,1,5.0,45.0,135.0,150.0
1164,2020-05-07,"3,376",BC,3.7735,10.179187817258883,16.507070707070707,0.0,0.324074074074074,0.2840909090909091,7.820812182741117,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,40.0,80.0,200.0,110.0,1,1,1,1,5.0,45.0,135.0,150.0
1165,2020-05-08,"3,394",BC,4.542654028436019,13.026699029126211,21.47038834951456,0.0,0.0019607843137254,0.0391304347826087,4.983980582524272,0.0106796116504854,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,40.0,80.0,200.0,110.0,1,1,1,1,5.0,45.0,135.0,150.0
1166,2020-05-09,"3,332",BC,6.549519230769231,14.78390243902439,23.015121951219516,0.0,0.0,0.0480662983425414,3.420975609756097,0.2048780487804878,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5169535,1,1,1,1,40.0,80.0,200.0,110.0,1,1,1,1,5.0,45.0,135.0,150.0
1167,2020-05-10,"3,253",BC,8.440291262135922,15.302450980392155,22.216908212560384,0.0,0.0176470588235294,0.0309782608695652,3.1509803921568627,0.4534313725490196,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5169535,1,1,1,1,40.0,80.0,200.0,110.0,1,1,1,1,5.0,45.0,135.0,150.0
1168,2020-05-11,"3,859",BC,8.26388888888889,14.48279069767442,20.714418604651165,0.0,4.302830188679246,2.5409574468085108,3.8246511627906976,0.3074418604651162,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,40.0,75.0,195.0,105.0,1,1,1,1,15.0,45.0,125.0,150.0
1169,2020-05-12,"3,613",BC,6.702347417840375,12.191037735849056,17.688837209302324,0.0,3.369090909090909,3.6916666666666655,5.808962264150943,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,40.0,75.0,195.0,105.0,1,1,1,1,15.0,45.0,125.0,150.0
1170,2020-05-13,"3,429",BC,6.534299516908212,12.26359223300971,17.983574879227053,0.0,1.3316831683168318,1.5335227272727272,5.736407766990292,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,40.0,75.0,195.0,105.0,1,1,1,1,15.0,45.0,125.0,150.0
1171,2020-05-14,"3,550",BC,6.887378640776698,12.22439024390244,17.53951219512195,0.0,1.0490000000000002,0.8228571428571428,5.775609756097561,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,40.0,75.0,195.0,105.0,1,1,1,1,15.0,45.0,125.0,150.0
1172,2020-05-15,"3,587",BC,7.181904761904762,12.473300970873789,17.758252427184466,0.0,1.168085106382979,0.764406779661017,5.526699029126213,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,40.0,75.0,195.0,105.0,1,1,1,1,15.0,45.0,125.0,150.0
1173,2020-05-16,"3,304",BC,7.828502415458937,11.982926829268292,16.11658536585366,0.0,11.23076923076923,7.462285714285715,6.017073170731707,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5169535,1,1,1,1,40.0,75.0,195.0,105.0,1,1,1,1,15.0,45.0,125.0,150.0
1174,2020-05-17,"3,457",BC,8.78142857142857,12.536842105263156,16.285714285714285,0.0,4.486315789473684,4.825280898876405,5.463157894736842,0.0,0,normal day,0,0,0,0,0,0,0,0,0,0,1,1,2,5169535,1,1,1,1,40.0,75.0,195.0,105.0,1,1,1,1,15.0,45.0,125.0,150.0
1175,2020-05-18,"3,553",BC,7.671634615384615,12.781067961165048,17.905714285714286,0.0,0.7458333333333332,0.9444444444444444,5.219902912621359,0.0009708737864077,1,Victoria Day,0,0,0,0,0,0,0,0,0,1,0,0,2,5169535,1,1,1,1,35.0,85.0,180.0,105.0,1,1,1,1,20.0,40.0,125.0,150.0
1176,2020-05-19,"3,802",BC,7.688584474885845,13.084792626728111,18.45275229357798,0.0,1.1407766990291262,0.8596774193548388,4.92442396313364,0.0092165898617511,0,normal day,0,0,0,0,0,0,0,0,0,0,1,0,2,5169535,1,1,1,1,35.0,85.0,180.0,105.0,1,1,1,1,20.0,40.0,125.0,150.0
